k,o_k,d_k,w_k,q_k,e_k,l_k
7664,6,2,1,18.3,558,840
7665,4,8,10,36.67,411,840
7666,4,5,10,33.44,556,840
7667,6,10,7,32.97,373,840
7668,3,5,9,23.99,546,840
7669,5,4,8,37.75,895,1260
7670,3,5,4,30.42,755,1080
7671,7,8,1,17.98,577,840
7672,2,8,2,7.51,801,1080
7673,6,4,4,31.25,852,1260
7674,4,1,2,32.47,392,840
7675,8,4,5,31.73,526,840
7676,10,8,4,6.35,432,840
7677,4,2,9,31.14,618,1080
7678,7,5,2,32.19,739,1080
7679,6,1,8,18.33,552,840
7680,9,4,5,24.68,740,1080
7681,6,4,5,18.03,611,1080
7682,2,8,10,13.73,366,840
7683,2,7,3,17.55,718,1080
7684,7,9,2,33.91,986,1260
7685,1,7,1,16.07,633,1080
7686,5,1,1,5.58,516,840
7687,5,4,1,12.28,884,1260
7688,9,4,2,19.96,603,1080
7689,8,10,5,30.23,588,840
7690,5,8,10,4.42,421,840
7691,10,7,3,17.48,672,1080
7692,3,5,9,36.9,960,1260
7693,2,7,9,8.65,725,1080
7694,1,5,8,30.51,885,1260
7695,4,2,3,28.84,520,840
7696,6,3,10,22.72,798,1080
7697,6,5,3,18.59,446,840
7698,5,6,4,24.82,682,1080
7699,2,10,3,15.62,957,1260
7700,4,8,10,19.96,605,1080
7701,9,5,3,22.99,960,1260
7702,2,6,8,23.58,747,1080
7703,10,2,3,12.56,877,1260
7704,10,8,1,11.4,1009,1260
7705,6,10,4,35.54,963,1260
7706,2,3,10,37.52,688,1080
7707,3,9,7,7.96,538,840
7708,7,6,10,19.03,693,1080
7709,3,1,1,17.2,826,1080
7710,4,7,4,35.5,725,1080
7711,6,4,7,33.04,1065,1260
7712,7,9,2,18.35,407,840
7713,10,6,3,4.74,1022,1260
7714,5,7,3,12.13,506,840
7715,2,4,2,15.2,621,1080
7716,1,10,3,26.16,623,1080
7717,10,6,8,34.96,864,1260
7718,10,1,6,12.91,484,840
7719,5,4,7,22.9,574,840
7720,8,1,1,37.68,1002,1260
7721,5,2,3,6.2,411,840
7722,2,7,9,18.21,575,840
7723,2,4,7,6.56,469,840
7724,10,1,9,26.12,445,840
7725,9,8,2,35.52,941,1260
7726,10,5,1,26.65,978,1260
7727,5,4,5,23.64,791,1080
7728,4,8,5,12.85,989,1260
7729,3,1,6,31.43,539,840
7730,2,5,5,31.81,512,840
7731,3,6,6,19.92,846,1260
7732,10,3,1,23.31,610,1080
7733,7,4,7,19.4,474,840
7734,10,5,2,24,556,840
7735,9,6,7,27.38,489,840
7736,8,3,10,9.46,1045,1260
7737,4,3,3,19.66,714,1080
7738,10,5,5,16.09,608,1080
7739,4,8,7,11.67,604,1080
7740,7,6,9,10.24,814,1080
7741,2,8,1,16.73,851,1260
7742,1,3,2,35.11,493,840
7743,10,6,7,24.39,386,840
7744,10,1,9,4.86,516,840
7745,3,2,5,10.71,396,840
7746,8,4,7,13.76,925,1260
7747,10,1,8,25.58,687,1080
7748,8,9,7,24.94,691,1080
7749,2,1,2,21.11,970,1260
7750,9,2,10,20.43,1073,1260
7751,9,6,3,33.09,458,840
7752,10,4,4,4.48,523,840
7753,9,6,6,8.37,462,840
7754,10,8,8,9.68,720,1080
7755,10,7,6,17.73,853,1260
7756,10,1,4,18.4,929,1260
7757,4,3,7,22.85,613,1080
7758,1,5,7,8.66,685,1080
7759,3,7,3,23.35,899,1260
7760,5,2,5,11.4,416,840
7761,1,4,10,34.48,431,840
7762,1,7,5,8.28,836,1080
7763,4,7,8,31.94,867,1260
7764,10,5,6,17.71,645,1080
7765,4,6,10,31.24,462,840
7766,2,4,6,8.8,990,1260
7767,7,9,8,30.4,650,1080
7768,6,3,4,5.81,580,840
7769,3,7,7,23.07,401,840
7770,3,7,5,28.83,747,1080
7771,7,4,10,8.47,1048,1260
7772,4,2,3,9.96,462,840
7773,4,3,6,8.39,712,1080
7774,5,8,9,16.97,757,1080
7775,4,5,6,35.76,901,1260
7776,9,10,4,5.13,672,1080
7777,7,3,1,18.95,708,1080
7778,6,7,8,14.78,494,840
7779,6,10,9,26.37,475,840
7780,2,7,6,15.42,1072,1260
7781,1,8,4,18.51,685,1080
7782,5,3,9,18.96,819,1080
7783,9,1,10,22.77,971,1260
7784,2,10,1,30.7,478,840
7785,4,10,7,5.48,465,840
7786,9,8,2,27.04,764,1080
7787,7,10,6,24.1,736,1080
7788,10,3,7,28.29,420,840
7789,2,3,5,10.12,1064,1260
7790,5,2,7,20.31,439,840
7791,10,7,2,28.88,398,840
7792,6,7,10,33.94,426,840
7793,4,10,1,35.85,711,1080
7794,10,3,2,18.42,642,1080
7795,3,10,3,32.02,789,1080
7796,6,5,3,28.37,774,1080
7797,7,5,4,27.38,685,1080
7798,7,10,9,37.66,719,1080
7799,4,10,1,4.07,531,840
7800,9,3,10,11.66,970,1260
7801,10,7,6,33.08,481,840
7802,3,9,10,11.17,765,1080
7803,1,3,7,7.37,948,1260
7804,6,1,5,8.25,436,840
7805,9,4,10,6.53,948,1260
7806,7,10,2,6.28,547,840
7807,4,3,1,13.35,433,840
7808,2,1,4,25.98,1031,1260
7809,3,2,3,35.96,737,1080
7810,8,7,5,26.22,774,1080
7811,5,7,3,6.45,517,840
7812,1,8,2,31.23,400,840
7813,3,10,4,21.07,953,1260
7814,6,4,2,36.11,500,840
7815,4,7,6,18.31,755,1080
7816,1,2,8,6.23,698,1080
7817,8,7,4,15.67,391,840
7818,6,10,3,18.6,505,840
7819,10,4,1,24.02,367,840
7820,7,8,6,26.5,835,1080
7821,3,8,6,16.75,657,1080
7822,8,10,4,16.08,1047,1260
7823,3,1,1,16.96,965,1260
7824,10,9,9,24.99,489,840
7825,6,4,10,22.52,603,1080
7826,10,6,1,23.91,766,1080
7827,2,1,6,34.32,806,1080
7828,2,9,7,21.78,512,840
7829,9,4,5,22.13,966,1260
7830,1,9,9,8.47,818,1080
7831,5,8,7,25.46,583,840
7832,9,6,10,10.2,436,840
7833,5,3,1,10.6,772,1080
7834,8,10,10,32.56,649,1080
7835,5,6,4,17.6,893,1260
7836,3,2,8,10.5,707,1080
7837,6,7,5,23.15,980,1260
7838,10,1,10,17.15,457,840
7839,10,7,7,28.85,1044,1260
7840,5,8,6,18.99,814,1080
7841,7,3,7,31.49,1075,1260
7842,9,4,5,33.31,439,840
7843,7,5,8,5.79,734,1080
7844,9,1,2,6.4,579,840
7845,9,5,8,29.61,1054,1260
7846,2,3,2,4.47,566,840
7847,2,7,10,10.38,923,1260
7848,7,8,5,5.7,585,840
7849,8,6,3,12.7,597,840
7850,5,4,10,31.59,603,1080
7851,4,3,3,16.08,960,1260
7852,3,7,9,8.4,640,1080
7853,8,6,9,20.08,766,1080
7854,2,4,4,28.6,815,1080
7855,8,6,2,11.48,633,1080
7856,10,5,2,28.11,1005,1260
7857,8,9,4,11.37,533,840
7858,3,5,2,12.33,460,840
7859,10,5,9,22.62,1022,1260
7860,7,10,4,24.68,530,840
7861,2,8,10,19.07,750,1080
7862,9,5,7,27.55,627,1080
7863,3,9,6,37.24,566,840
7864,5,10,1,32.06,954,1260
7865,9,1,8,22.26,617,1080
7866,9,6,9,34.33,561,840
7867,1,5,4,26.59,892,1260
7868,5,7,1,28.09,827,1080
7869,2,9,4,22.69,723,1080
7870,4,10,7,20.89,989,1260
7871,8,3,6,10.11,564,840
7872,3,6,2,5.25,473,840
7873,7,4,1,9.22,975,1260
7874,6,10,2,32.4,806,1080
7875,10,7,9,31.52,918,1260
7876,9,7,7,14.71,701,1080
7877,6,5,10,34.22,661,1080
7878,3,6,2,18.24,712,1080
7879,10,4,8,17.41,1042,1260
7880,6,5,8,32.28,596,840
7881,3,1,7,14.57,1067,1260
7882,5,9,4,13.67,492,840
7883,2,3,6,31.34,579,840
7884,7,1,3,26.12,475,840
7885,4,5,2,9.05,662,1080
7886,10,5,7,26.88,898,1260
7887,2,7,5,32.84,439,840
7888,9,4,9,9,497,840
7889,10,7,5,28.38,656,1080
7890,6,3,2,5.14,363,840
7891,5,4,6,36.85,538,840
7892,6,10,5,22.54,652,1080
7893,2,5,1,15.93,442,840
7894,5,1,10,32.22,734,1080
7895,3,7,10,4.53,631,1080
7896,1,7,8,30.5,562,840
7897,5,3,8,33.08,589,840
7898,4,1,10,5.02,658,1080
7899,3,4,2,23.24,737,1080
7900,5,6,7,15.39,925,1260
7901,8,9,4,19.65,504,840
7902,9,4,1,37.63,854,1260
7903,10,1,1,17.44,639,1080
7904,1,10,9,27.87,1006,1260
7905,9,6,6,4.49,867,1260
7906,6,10,10,18.74,988,1260
7907,9,10,3,18.06,426,840
7908,10,2,6,14.51,862,1260
7909,8,4,2,18.92,529,840
7910,8,10,5,27.17,580,840
7911,9,5,8,13.99,945,1260
7912,5,1,7,29.55,896,1260
7913,5,6,2,19.38,640,1080
7914,10,3,1,10.5,1035,1260
7915,8,9,2,31.44,685,1080
7916,8,6,8,22.38,982,1260
7917,2,5,8,20.03,888,1260
7918,4,9,5,24.22,825,1080
7919,8,4,3,27.28,585,840
7920,1,2,4,14.35,573,840
7921,10,4,1,14.61,530,840
7922,10,9,8,10.63,733,1080
7923,8,6,8,25.49,1031,1260
7924,1,5,10,17.84,431,840
7925,4,3,6,5.77,542,840
7926,6,8,10,7.57,758,1080
7927,6,8,10,31.26,1071,1260
7928,10,4,3,37.57,423,840
7929,4,7,10,32.29,1027,1260
7930,4,7,3,28.41,936,1260
7931,3,9,10,31.34,887,1260
7932,3,6,3,18.78,874,1260
7933,5,9,7,37.48,906,1260
7934,2,3,9,6.91,551,840
7935,1,8,9,28.06,401,840
7936,4,8,10,30.33,372,840
7937,8,3,5,24.64,693,1080
7938,8,1,4,12.01,851,1260
7939,2,4,10,9.59,986,1260
7940,8,7,4,26.66,442,840
7941,3,1,6,8.13,711,1080
7942,3,4,9,13.32,419,840
7943,3,10,3,37.41,838,1080
7944,2,5,8,23.6,1063,1260
7945,4,1,4,31.16,704,1080
7946,7,8,2,22.94,855,1260
7947,6,1,10,15.52,1043,1260
7948,8,2,2,20.35,982,1260
7949,5,9,5,4.09,530,840
7950,4,7,6,36.81,954,1260
7951,10,3,1,13.06,1036,1260
7952,3,4,5,27.95,810,1080
7953,3,2,4,27.75,644,1080
7954,9,8,1,24.08,1060,1260
7955,1,9,4,15.15,800,1080
7956,9,10,4,31.82,788,1080
7957,9,7,8,22.84,569,840
7958,7,5,5,27.5,650,1080
7959,5,4,5,13.42,937,1260
7960,1,5,5,9.89,665,1080
7961,5,2,1,11.69,525,840
7962,5,3,7,5.94,773,1080
7963,2,10,7,29.77,1038,1260
7964,2,6,8,16.81,1037,1260
7965,1,7,6,15.43,701,1080
7966,8,9,3,4.2,460,840
7967,5,7,2,6.63,455,840
7968,8,9,10,10.31,1019,1260
7969,2,8,10,16.39,995,1260
7970,3,4,9,12.37,1021,1260
7971,6,3,4,14.28,481,840
7972,9,3,10,19.27,903,1260
7973,7,1,7,24.51,879,1260
7974,2,8,8,29.12,388,840
7975,9,6,3,4.79,815,1080
7976,9,6,1,24.3,686,1080
7977,10,6,3,29.88,601,1080
7978,3,1,6,32.28,1066,1260
7979,4,6,9,14.62,457,840
7980,5,4,2,31.56,830,1080
7981,9,8,3,31.12,803,1080
7982,6,4,8,10.65,827,1080
7983,8,3,1,24.3,474,840
7984,2,1,7,15.34,995,1260
7985,9,8,9,6.52,482,840
7986,5,7,5,8.06,734,1080
7987,2,3,4,35.34,363,840
7988,7,4,1,28.53,408,840
7989,1,4,2,10.95,411,840
7990,7,5,7,12.26,861,1260
7991,8,6,9,31.78,831,1080
7992,1,9,4,13.23,631,1080
7993,8,7,5,13.42,915,1260
7994,9,3,2,17.11,591,840
7995,6,4,8,34.87,773,1080
7996,5,4,2,15.61,693,1080
7997,1,3,8,17.77,544,840
7998,9,4,1,27.61,405,840
7999,2,6,10,18.59,829,1080
8000,9,10,6,29.39,413,840
8001,10,2,2,17.09,1055,1260
8002,5,10,3,23.92,596,840
8003,8,1,4,31.28,980,1260
8004,6,8,7,28.44,659,1080
8005,1,2,2,33.57,667,1080
8006,7,4,5,7.64,744,1080
8007,3,2,1,12.96,1049,1260
8008,8,6,1,32.76,503,840
8009,3,9,4,19.48,1000,1260
8010,6,1,6,16.96,928,1260
8011,2,5,4,23.7,604,1080
8012,2,5,6,32.45,651,1080
8013,6,3,2,7.53,624,1080
8014,7,2,7,22.27,422,840
8015,10,3,4,17.85,843,1260
8016,4,8,3,27.07,1016,1260
8017,8,5,6,21.06,426,840
8018,6,9,6,25.63,373,840
8019,2,6,4,29.81,632,1080
8020,1,3,2,33.61,648,1080
8021,3,2,2,21.13,446,840
8022,5,10,8,26.64,420,840
8023,7,6,8,4.47,709,1080
8024,2,1,7,9.69,744,1080
8025,6,2,4,11.31,579,840
8026,4,2,5,9.12,924,1260
8027,8,3,10,15.76,813,1080
8028,7,3,8,21.97,590,840
8029,1,9,5,16.53,714,1080
8030,5,4,9,28.34,671,1080
8031,4,5,1,30.87,918,1260
8032,9,4,4,16.93,894,1260
8033,5,4,9,22.26,974,1260
8034,4,3,4,23.42,391,840
8035,10,6,7,34.67,652,1080
8036,7,6,6,9.91,831,1080
8037,7,10,4,10.39,413,840
8038,2,3,1,13.4,789,1080
8039,6,2,3,36.16,805,1080
8040,3,6,9,20.29,787,1080
8041,7,3,10,27.69,898,1260
8042,3,9,3,4.94,562,840
8043,4,6,2,6.8,481,840
8044,2,9,7,36.05,1070,1260
8045,4,7,4,16.14,512,840
8046,5,2,7,37.31,851,1260
8047,9,10,8,4.96,697,1080
8048,2,10,7,34.55,800,1080
8049,10,2,6,6.87,937,1260
8050,1,3,1,19,869,1260
8051,1,5,9,9.56,510,840
8052,6,3,1,20.87,852,1260
8053,3,10,7,22.77,369,840
8054,4,6,8,19.98,873,1260
8055,6,1,8,20.58,541,840
8056,5,10,2,34.77,985,1260
8057,5,10,2,28.65,588,840
8058,1,3,3,29.01,780,1080
8059,6,7,1,33.84,505,840
8060,6,1,8,28.51,564,840
8061,2,5,8,31.43,560,840
8062,4,2,3,6.62,583,840
8063,5,10,9,7.4,794,1080
8064,4,7,4,10.65,944,1260
8065,5,8,6,26.48,901,1260
8066,6,2,4,17.72,952,1260
8067,4,2,8,35.83,946,1260
8068,1,9,7,22.41,856,1260
8069,3,4,2,10.67,742,1080
8070,3,7,4,9.04,729,1080
8071,7,8,4,32.98,996,1260
8072,1,10,4,36.42,438,840
8073,8,2,1,36.85,902,1260
8074,3,4,10,20.25,1022,1260
8075,4,6,4,15.32,824,1080
8076,10,7,9,26.21,1076,1260
8077,2,3,3,18.09,724,1080
8078,6,10,3,30.29,891,1260
8079,9,4,5,29.62,436,840
8080,9,8,4,21.92,362,840
8081,8,4,10,28.23,516,840
8082,8,4,7,28.54,685,1080
8083,5,4,3,16.4,1050,1260
8084,5,4,1,13.81,923,1260
8085,7,5,3,19.41,970,1260
8086,9,1,3,23.34,1043,1260
8087,6,4,10,27.63,464,840
8088,8,7,2,37.77,730,1080
8089,4,2,9,8.02,504,840
8090,8,2,8,32.48,822,1080
8091,6,5,6,9.73,812,1080
8092,10,5,1,8.44,851,1260
8093,1,6,3,4.16,916,1260
8094,6,3,8,9.15,826,1080
8095,5,6,9,29.88,1079,1260
8096,5,7,10,5.46,1045,1260
8097,5,10,5,19.82,667,1080
8098,6,10,1,11.89,731,1080
8099,2,10,9,34.08,820,1080
8100,2,4,8,20.72,811,1080
8101,5,2,4,35.48,547,840
8102,3,9,10,19.1,510,840
8103,2,5,2,23.52,454,840
8104,8,2,4,15.78,465,840
8105,2,9,10,19.66,366,840
8106,4,8,2,12.98,443,840
8107,2,4,1,11.9,456,840
8108,5,1,6,17.49,650,1080
8109,9,2,10,34.49,751,1080
8110,4,2,7,35.67,1071,1260
8111,7,2,1,11.07,723,1080
8112,1,4,6,20.85,908,1260
8113,1,5,6,15.33,974,1260
8114,9,3,7,23.11,1005,1260
8115,2,7,7,29.02,794,1080
8116,8,4,4,4.14,432,840
8117,8,6,7,27.3,428,840
8118,5,3,9,4.85,523,840
8119,8,2,1,10.12,758,1080
8120,3,7,7,19.3,717,1080
8121,8,5,2,4.04,498,840
8122,10,4,3,25.76,662,1080
8123,10,8,9,11.54,408,840
8124,1,3,3,22.01,1070,1260
8125,6,7,1,36.69,956,1260
8126,10,5,2,25.28,816,1080
8127,3,6,6,20.63,667,1080
8128,8,2,5,9.72,403,840
8129,4,6,6,28.62,766,1080
8130,10,6,3,32.83,376,840
8131,8,10,1,22.28,1068,1260
8132,7,4,2,29.17,753,1080
8133,7,4,9,4.12,849,1260
8134,1,6,1,20.7,682,1080
8135,8,3,10,24.08,1041,1260
8136,5,4,5,28.05,378,840
8137,4,2,4,9.6,495,840
8138,6,2,3,14.89,720,1080
8139,7,10,3,5.24,500,840
8140,1,5,4,30.44,419,840
8141,7,9,9,15.84,472,840
8142,4,6,9,25.03,871,1260
8143,10,1,10,34.48,840,1260
8144,8,3,6,9.41,364,840
8145,7,4,5,15.08,446,840
8146,3,5,2,25.87,535,840
8147,9,10,4,24.54,537,840
8148,7,2,5,17.44,877,1260
8149,7,4,6,6.18,1045,1260
8150,1,7,3,30.84,426,840
8151,2,1,8,33.44,445,840
8152,4,7,5,23.87,412,840
8153,7,9,6,22.81,395,840
8154,8,7,7,15.19,978,1260
8155,2,1,9,35.54,505,840
8156,9,10,2,16.8,681,1080
8157,9,3,2,30.05,593,840
8158,7,10,5,13.59,560,840
8159,5,3,8,6.5,999,1260
8160,5,9,4,33.38,723,1080
8161,1,7,1,23.58,814,1080
8162,5,4,2,18.58,873,1260
8163,9,6,1,11.89,924,1260
8164,7,4,9,19,618,1080
8165,6,9,1,20.63,506,840
8166,10,2,5,7.82,865,1260
8167,1,8,5,11.68,374,840
8168,10,2,5,26.58,1018,1260
8169,5,2,2,31.39,1041,1260
8170,4,3,6,14.32,877,1260
8171,6,9,1,16.36,1078,1260
8172,7,6,2,22.54,1054,1260
8173,4,7,10,11.86,447,840
8174,9,3,6,22.5,380,840
8175,3,1,7,37.14,383,840
8176,2,10,2,9.74,799,1080
8177,5,7,8,18.69,733,1080
8178,3,7,9,24.39,410,840
8179,4,8,10,30.89,786,1080
8180,4,6,10,6.39,966,1260
8181,3,8,10,26.17,437,840
8182,5,7,5,11.69,390,840
8183,1,10,6,19.29,887,1260
8184,3,1,3,29.57,426,840
8185,8,7,6,31.32,1001,1260
8186,7,9,1,13.55,746,1080
8187,1,9,3,7.4,421,840
8188,5,1,1,10.03,732,1080
8189,6,5,5,23.35,781,1080
8190,7,2,6,26.91,458,840
8191,1,5,9,23.59,505,840
8192,5,1,1,33.47,400,840
8193,3,7,9,11.49,587,840
8194,4,10,3,16.95,505,840
8195,10,5,10,28.86,931,1260
8196,3,6,7,10.82,885,1260
8197,9,10,2,35.3,390,840
8198,6,3,1,15.79,723,1080
8199,1,10,1,10.41,567,840
8200,10,9,5,26.24,691,1080
8201,7,2,4,22.09,470,840
8202,1,2,6,6.57,453,840
8203,6,10,6,10.84,446,840
8204,3,6,4,26.42,961,1260
8205,9,4,9,35.65,551,840
8206,8,7,5,29.3,650,1080
8207,4,3,7,30.97,892,1260
8208,6,8,3,21.52,930,1260
8209,3,8,9,9.16,872,1260
8210,7,9,6,13.43,373,840
8211,2,4,8,28.91,449,840
8212,2,10,7,29.77,732,1080
8213,3,10,1,34.9,1019,1260
8214,4,5,3,27.76,629,1080
8215,1,6,8,25.57,564,840
8216,8,6,8,6.7,561,840
8217,7,6,7,22.7,736,1080
8218,9,6,9,7.17,1000,1260
8219,8,9,7,6.62,1079,1260
8220,6,3,9,31.53,386,840
8221,10,2,1,10.35,629,1080
8222,6,8,7,29.49,1042,1260
8223,10,4,3,4.03,822,1080
8224,5,8,9,20.41,697,1080
8225,9,2,5,36.85,474,840
8226,8,4,7,14.54,573,840
8227,2,9,3,36.57,834,1080
8228,5,4,4,27.1,388,840
8229,9,3,3,25.58,1079,1260
8230,2,7,9,20.64,883,1260
8231,6,2,2,34.59,396,840
8232,4,7,2,8.89,481,840
8233,8,6,7,10.55,384,840
8234,1,5,2,26.85,1037,1260
8235,4,6,8,12.5,854,1260
8236,10,9,2,7.23,666,1080
8237,10,8,7,8.79,367,840
8238,1,2,9,5.77,708,1080
8239,4,2,9,22.17,771,1080
8240,1,8,4,26.34,934,1260
8241,10,9,6,36.29,616,1080
8242,9,2,4,37.75,699,1080
8243,8,3,7,32.41,676,1080
8244,9,5,4,27.66,1034,1260
8245,10,7,2,15.67,949,1260
8246,10,9,1,18.64,1052,1260
8247,6,5,5,8.91,466,840
8248,3,4,5,24.53,1065,1260
8249,1,2,8,16.04,519,840
8250,7,2,1,7.91,746,1080
8251,10,3,3,8.43,841,1260
8252,6,10,6,17.04,400,840
8253,1,4,9,5.4,902,1260
8254,8,9,6,17,574,840
8255,4,10,9,21.31,1013,1260
8256,5,2,8,21.35,926,1260
8257,5,2,1,34.14,745,1080
8258,1,3,4,6.38,920,1260
8259,6,5,6,9.04,694,1080
8260,5,2,3,17.14,478,840
8261,4,6,10,16.71,508,840
8262,9,4,4,11.2,382,840
8263,1,10,4,14.16,803,1080
8264,8,6,8,9.9,538,840
8265,5,4,1,6.76,699,1080
8266,4,2,4,33.43,639,1080
8267,4,6,3,29.05,813,1080
8268,8,5,3,11.83,830,1080
8269,3,2,6,33.18,1035,1260
8270,10,7,8,4.64,967,1260
8271,8,6,3,19.05,939,1260
8272,1,2,3,32.01,714,1080
8273,9,7,10,28.19,529,840
8274,2,1,4,18.23,532,840
8275,3,6,2,23.57,368,840
8276,6,3,6,15.25,691,1080
8277,9,6,5,26.85,392,840
8278,2,6,9,35.93,1055,1260
8279,9,8,6,13.34,783,1080
8280,7,1,8,8.18,376,840
8281,7,1,8,9.53,902,1260
8282,10,4,8,32.74,413,840
8283,1,2,5,5.01,511,840
8284,9,5,3,20.39,1053,1260
8285,10,5,3,15.38,681,1080
8286,6,1,1,34.8,861,1260
8287,6,2,8,9.95,419,840
8288,6,3,2,25.77,1059,1260
8289,1,8,2,35.23,644,1080
8290,4,7,4,15.02,380,840
8291,2,1,6,26.02,424,840
8292,7,10,7,19.12,670,1080
8293,3,4,3,24.1,527,840
8294,4,1,8,13.15,724,1080
8295,7,2,5,32.33,755,1080
8296,1,10,10,22.63,376,840
8297,2,6,10,24.74,493,840
8298,8,6,3,9.49,879,1260
8299,8,4,5,34.34,1002,1260
8300,10,1,1,34.95,440,840
8301,3,10,4,21.96,1079,1260
8302,6,5,9,11.17,535,840
8303,8,5,5,13.61,550,840
8304,6,3,2,27.66,839,1080
8305,1,4,3,12.34,632,1080
8306,1,4,8,20.71,618,1080
8307,3,7,8,7.62,502,840
8308,5,2,8,22.11,639,1080
8309,6,3,3,20.67,597,840
8310,7,5,7,35.99,690,1080
8311,5,10,8,21.55,805,1080
8312,10,9,9,20.16,1012,1260
8313,5,7,6,15.58,416,840
8314,5,1,10,18.56,568,840
8315,7,4,5,15.36,775,1080
8316,10,1,8,35.89,664,1080
8317,10,5,9,25.16,1015,1260
8318,2,10,4,5.42,880,1260
8319,1,5,2,4.63,1051,1260
8320,3,10,4,10.79,1043,1260
8321,3,2,1,17.23,686,1080
8322,8,6,10,7.96,723,1080
8323,7,5,7,34.32,828,1080
8324,7,1,3,13.25,562,840
8325,10,7,7,4.43,643,1080
8326,2,5,3,33.88,792,1080
8327,8,4,1,26.18,932,1260
8328,8,3,9,10.35,501,840
8329,5,8,7,28.64,445,840
8330,3,7,9,27.23,853,1260
8331,7,6,3,32.75,834,1080
8332,7,1,2,13.36,1062,1260
8333,9,6,7,33.08,872,1260
8334,9,8,9,24.59,518,840
8335,2,4,2,8.59,793,1080
8336,7,2,4,6.64,407,840
8337,6,1,1,16.81,886,1260
8338,4,6,9,21.08,420,840
8339,9,6,6,18.06,486,840
8340,8,6,1,11.86,927,1260
8341,1,4,4,31.73,550,840
8342,7,10,9,4.65,733,1080
8343,9,1,10,13.11,642,1080
8344,5,7,2,16.55,746,1080
8345,4,8,9,8.98,848,1260
8346,8,2,7,21.17,403,840
8347,9,4,9,18.18,907,1260
8348,6,2,7,17.79,997,1260
8349,4,8,9,28.2,998,1260
8350,10,3,8,28.02,1038,1260
8351,10,5,5,10.36,508,840
8352,7,1,2,37.61,912,1260
8353,7,6,2,30.05,710,1080
8354,6,3,1,36.53,963,1260
8355,8,7,9,6.1,786,1080
8356,3,5,2,35.74,529,840
8357,4,1,10,24.27,411,840
8358,5,1,6,20.7,898,1260
8359,10,4,2,12.11,393,840
8360,6,8,1,6.39,744,1080
8361,6,1,9,21.83,692,1080
8362,5,10,5,4.61,390,840
8363,8,3,4,22.37,629,1080
8364,9,6,10,14.08,605,1080
8365,4,3,1,25.07,972,1260
8366,3,2,7,20.21,531,840
8367,1,3,4,20.21,764,1080
8368,10,6,3,20.68,400,840
8369,9,10,5,5.12,795,1080
8370,3,5,9,15.75,772,1080
8371,5,10,1,14.29,863,1260
8372,3,2,5,34.14,360,840
8373,1,4,4,28.12,614,1080
8374,2,5,2,33.2,670,1080
8375,3,5,2,25.3,451,840
8376,7,5,3,26.98,587,840
8377,10,1,6,14.4,698,1080
8378,8,9,6,32.17,866,1260
8379,8,5,5,9.96,448,840
8380,6,4,7,31.28,791,1080
8381,5,8,3,14.08,712,1080
8382,10,2,3,26.46,1010,1260
8383,1,9,8,27.02,715,1080
8384,9,5,6,13.76,428,840
8385,6,5,9,18.66,395,840
8386,10,9,10,14.32,1033,1260
8387,10,2,6,11.38,651,1080
8388,3,1,5,13.07,393,840
8389,1,3,3,15.84,1078,1260
8390,4,1,1,34.07,866,1260
8391,6,1,9,22.58,853,1260
8392,6,5,4,22.63,902,1260
8393,1,2,1,37.26,1069,1260
8394,8,7,8,10.54,568,840
8395,8,5,8,25.89,957,1260
8396,5,9,7,5.04,549,840
8397,6,1,3,17.06,1011,1260
8398,4,3,3,20.98,509,840
8399,8,10,3,25.73,675,1080
8400,10,2,6,32.69,998,1260
8401,7,6,3,29.8,792,1080
8402,6,10,10,36.16,1008,1260
8403,4,10,7,29.63,874,1260
8404,9,6,6,21.76,1058,1260
8405,9,8,4,24.72,492,840
8406,4,1,8,36.61,433,840
8407,4,1,7,9.22,376,840
8408,2,5,6,18.92,912,1260
8409,5,10,1,32.77,1030,1260
8410,8,6,9,4.05,1012,1260
8411,3,10,4,15.42,844,1260
8412,10,7,9,9.84,568,840
8413,5,3,7,31.12,660,1080
8414,4,1,6,19.22,1029,1260
8415,7,4,2,8.26,721,1080
8416,7,8,4,25.76,548,840
8417,10,4,6,13.14,968,1260
8418,10,7,6,9.07,741,1080
8419,8,5,5,37.74,558,840
8420,2,10,4,21.79,751,1080
8421,8,3,4,34.64,413,840
8422,4,10,4,20.94,458,840
8423,10,1,1,15.18,670,1080
8424,4,8,9,11.49,772,1080
8425,10,4,1,37.74,621,1080
8426,3,2,7,29.28,943,1260
8427,10,8,10,11.08,697,1080
8428,4,5,8,26.58,372,840
8429,4,6,7,15.91,451,840
8430,3,6,8,22.58,535,840
8431,2,1,6,21.01,412,840
8432,2,9,8,12.61,1062,1260
8433,10,8,1,24.84,988,1260
8434,5,9,4,18.64,530,840
8435,3,7,3,35.99,858,1260
8436,8,3,9,13.08,424,840
8437,8,9,8,26,413,840
8438,5,3,4,35.17,784,1080
8439,7,1,6,27.12,394,840
8440,5,3,4,11.87,436,840
8441,2,7,10,17.17,466,840
8442,10,7,2,15.48,1043,1260
8443,1,5,4,15.22,573,840
8444,5,7,1,7.06,449,840
8445,1,7,9,15.36,1037,1260
8446,1,6,1,28.38,898,1260
8447,3,5,4,16.12,606,1080
8448,1,9,7,8.31,443,840
8449,4,7,10,4.38,1003,1260
8450,7,4,1,36.48,1045,1260
